modelo,provincia,periodo,real,predicho
XGBoost,Chiriquí,2012-08,4.987824994108868,4.013875961303711
XGBoost,Chiriquí,2012-08,4.652403655828844,3.88118314743042
XGBoost,Chiriquí,2012-08,6.729411764705882,5.294970989227295
XGBoost,Chiriquí,2012-08,5.503990901151573,4.210209369659424
XGBoost,Coclé,2012-08,0.8592709720372836,1.6700209379196167
XGBoost,Coclé,2012-08,1.7642175176421753,4.165036678314209
XGBoost,Coclé,2012-08,1.161404773124151,2.6210882663726807
XGBoost,Coclé,2012-08,1.3445664198791591,2.740980625152588
XGBoost,Coclé,2012-08,3.0818712046660104,4.676557540893555
XGBoost,Coclé,2012-08,1.9898545944066544,3.435401678085327
XGBoost,Coclé,2012-08,2.3839230015150163,4.262901782989502
XGBoost,Coclé,2012-08,4.888180731804473,4.834955215454102
XGBoost,Coclé,2012-08,3.483693614894414,4.869378089904785
XGBoost,Colón,2012-08,2.209276271566212,2.7968058586120605
XGBoost,Colón,2012-08,4.652228715480692,5.331475734710693
XGBoost,Colón,2012-08,2.896076283744604,3.78082275390625
XGBoost,Colón,2012-08,3.508383516353761,4.486722946166992
XGBoost,Colón,2012-08,6.298023840104554,7.464355945587158
XGBoost,Colón,2012-08,4.6124622093801,5.64958381652832
XGBoost,Colón,2012-08,4.146400510597091,5.625448226928711
XGBoost,Colón,2012-08,6.700886345787052,8.271944046020508
XGBoost,Colón,2012-08,5.269518677009212,6.452686309814453
XGBoost,Comarca Emberá,2012-08,0.0,0.06497496366500854
XGBoost,Comarca Emberá,2012-08,0.0,0.3204048275947571
XGBoost,Comarca Emberá,2012-08,0.0,0.09398138523101807
XGBoost,Comarca Kuna Yala,2012-08,0.0,0.36710280179977417
XGBoost,Comarca Kuna Yala,2012-08,1.0314039408866995,1.1289796829223633
XGBoost,Comarca Kuna Yala,2012-08,0.4544221378187737,0.7302665114402771
XGBoost,Comarca Ngäbe Buglé,2012-08,1.2099111282843895,1.1753617525100708
XGBoost,Comarca Ngäbe Buglé,2012-08,0.0,0.4053904116153717
XGBoost,Comarca Ngäbe Buglé,2012-08,0.6893230599889929,0.6607366800308228
XGBoost,Darién,2012-08,0.8202222056520766,0.4495774507522583
XGBoost,Darién,2012-08,2.552518635644906,2.5708932876586914
XGBoost,Darién,2012-08,1.2501401502410583,1.7023035287857056
XGBoost,Darién,2012-08,0.9036553879603209,0.777753472328186
XGBoost,Darién,2012-08,3.1048623315758643,2.751361131668091
XGBoost,Darién,2012-08,1.4718483794546096,1.7030532360076904
XGBoost,Darién,2012-08,1.7597551644988525,2.417423963546753
XGBoost,Darién,2012-08,6.628242074927954,3.58162522315979
XGBoost,Darién,2012-08,3.4482758620689653,4.159192085266113
XGBoost,Herrera,2012-08,1.2493582064008215,1.2983019351959229
XGBoost,Herrera,2012-08,5.192273613326245,5.205084800720215
XGBoost,Herrera,2012-08,2.2095632660107025,2.5656275749206543
XGBoost,Herrera,2012-08,2.006221283639165,1.880860447883606
XGBoost,Herrera,2012-08,3.930422289496639,4.659122943878174
XGBoost,Herrera,2012-08,2.6939299468182654,3.0327179431915283
XGBoost,Herrera,2012-08,2.763819095477387,3.359771490097046
XGBoost,Herrera,2012-08,3.4161490683229814,4.0233564376831055
XGBoost,Herrera,2012-08,3.0518527967344857,3.6216025352478027
XGBoost,Los Santos,2012-08,0.0,0.7142665982246399
XGBoost,Los Santos,2012-08,2.157418411189323,2.8233659267425537
XGBoost,Los Santos,2012-08,0.741718524105852,1.4045614004135132
XGBoost,Los Santos,2012-08,0.3009530178899849,0.9408002495765686
XGBoost,Los Santos,2012-08,2.0934516831351533,2.856887102127075
XGBoost,Los Santos,2012-08,0.972437157555732,1.6665797233581543
XGBoost,Los Santos,2012-08,0.9971194327498338,1.4833394289016724
XGBoost,Los Santos,2012-08,1.993117292801836,3.039208173751831
XGBoost,Los Santos,2012-08,1.43125,2.0412890911102295
XGBoost,Panamá,2012-08,2.657387465959454,2.836531400680542
XGBoost,Panamá,2012-08,5.648618784530387,5.9628071784973145
XGBoost,Panamá,2012-08,3.516140493350929,4.509837627410889
XGBoost,Panamá,2012-08,4.002614745295793,5.011320114135742
XGBoost,Panamá,2012-08,5.487955199518364,6.24970817565918
XGBoost,Panamá,2012-08,4.62424167388882,5.4619364738464355
XGBoost,Panamá,2012-08,4.160319838411492,5.362698554992676
XGBoost,Panamá,2012-08,5.477933878829315,6.290070533752441
XGBoost,Panamá,2012-08,4.7279594284832,5.567256927490234
XGBoost,Veraguas,2012-08,1.713031049982393,1.2256768941879272
XGBoost,Veraguas,2012-08,3.301999048072347,0.9899066686630249
XGBoost,Veraguas,2012-08,2.123377122224783,1.7625576257705688
XGBoost,Veraguas,2012-08,3.1506829175059177,2.0584821701049805
XGBoost,Veraguas,2012-08,2.813564822326789,2.526034116744995
XGBoost,Veraguas,2012-08,3.0455722842803947,2.842353105545044
XGBoost,Veraguas,2012-08,6.666666666666667,4.5563740730285645
XGBoost,Veraguas,2012-08,2.227457699721568,3.938491106033325
XGBoost,Veraguas,2012-08,4.824132515482858,4.341283798217773
Ridge,Bocas del Toro,2013-08,6.448321599836751,4.677683811395952
Ridge,Bocas del Toro,2013-08,5.147978324301793,5.934876946334343
Ridge,Bocas del Toro,2013-08,6.020960339749298,5.2395233752117685
Ridge,Bocas del Toro,2013-08,6.677145361666112,5.515061169613313
Ridge,Bocas del Toro,2013-08,7.914400447313577,7.353973807102202
Ridge,Bocas del Toro,2013-08,7.13852452801577,6.17845695244902
Ridge,Bocas del Toro,2013-08,7.009865736963134,6.455177591591023
Ridge,Bocas del Toro,2013-08,10.54877443683636,8.677004902400043
Ridge,Bocas del Toro,2013-08,8.523643772816028,7.193192075734183
Ridge,Chiriquí,2013-08,3.0008055853920514,3.1974963710544535
Ridge,Chiriquí,2013-08,7.6388599958394,5.724912444497561
Ridge,Chiriquí,2013-08,4.333943242564489,4.118434902984548
Ridge,Chiriquí,2013-08,4.0736227255536415,3.9759048522573694
Ridge,Chiriquí,2013-08,6.298662862173114,6.401034336529078
Ridge,Chiriquí,2013-08,4.866610411527976,4.879639749533503
Ridge,Chiriquí,2013-08,5.149744953788657,4.687827969080953
Ridge,Chiriquí,2013-08,5.529006976966453,6.994220513132035
Ridge,Chiriquí,2013-08,5.3065094367574295,5.5613353808548505
Ridge,Coclé,2013-08,1.6499328515699945,1.550546302498109
Ridge,Coclé,2013-08,3.7643837960388415,3.2907335576044527
Ridge,Coclé,2013-08,2.353175506487594,2.3401798039613526
Ridge,Coclé,2013-08,1.8098063264782225,2.3292727392373256
Ridge,Coclé,2013-08,7.200816407805655,4.308243653697581
Ridge,Coclé,2013-08,3.773550691787405,3.1729485603456835
Ridge,Coclé,2013-08,2.132977118972724,3.215939061811863
Ridge,Coclé,2013-08,11.982856122388236,5.4260473069054775
Ridge,Coclé,2013-08,6.269059641053842,4.124694064207201
Ridge,Colón,2013-08,1.6446627314919118,4.875960859364399
Ridge,Colón,2013-08,7.460106382978723,7.418929104856797
Ridge,Colón,2013-08,3.116481001581799,5.8190794971979
Ridge,Colón,2013-08,3.926397937996706,5.840996415724569
Ridge,Colón,2013-08,7.093662135321279,8.38128857449962
Ridge,Colón,2013-08,5.056997108708863,6.809191662622709
Ridge,Colón,2013-08,4.989295159733008,6.550628133303437
Ridge,Colón,2013-08,7.005472525362435,9.008354323830863
Ridge,Colón,2013-08,5.787879172001166,7.502083835879207
Ridge,Comarca Emberá,2013-08,0.0,0.0
Ridge,Comarca Emberá,2013-08,0.0,0.0
Ridge,Comarca Emberá,2013-08,0.0,0.0
Ridge,Comarca Kuna Yala,2013-08,0.2580645161290322,0.0
Ridge,Comarca Kuna Yala,2013-08,1.7401543896375766,0.9471596669334392
Ridge,Comarca Kuna Yala,2013-08,0.9586838198911428,0.23590068661755836
Ridge,Comarca Ngäbe Buglé,2013-08,0.8502224419179437,0.0
Ridge,Comarca Ngäbe Buglé,2013-08,0.0,0.3533809515661863
Ridge,Comarca Ngäbe Buglé,2013-08,0.4334895912092343,0.08839608980125124
Ridge,Darién,2013-08,1.7271157167530224,0.620537963059185
Ridge,Darién,2013-08,3.5810951488652925,2.9016968194542754
Ridge,Darién,2013-08,2.1890237576512086,1.5472763983758093
Ridge,Darién,2013-08,1.5697601406505086,1.243209340184133
Ridge,Darién,2013-08,4.368758915834522,3.652765132776899
Ridge,Darién,2013-08,2.29869044302034,2.1878845126127384
Ridge,Darién,2013-08,0.0,2.06203521158757
Ridge,Darién,2013-08,9.06832298136646,5.1585118262594545
Ridge,Darién,2013-08,3.235815602836879,3.152386129067859
Ridge,Herrera,2013-08,1.840781296241492,1.3198960400478237
Ridge,Herrera,2013-08,5.088062622309197,4.399068531707395
Ridge,Herrera,2013-08,2.5948648034537607,2.388069582227563
Ridge,Herrera,2013-08,1.6901822457378015,2.1750785003727473
Ridge,Herrera,2013-08,4.625573633708803,4.3424076718171865
Ridge,Herrera,2013-08,2.748326941875329,3.0757535919149896
Ridge,Herrera,2013-08,1.5416058394160583,2.943921441150951
Ridge,Herrera,2013-08,4.457557230200483,4.552721187453007
Ridge,Herrera,2013-08,2.856593248052323,3.6621025246773957
Ridge,Los Santos,2013-08,0.3714256639869746,0.0
Ridge,Los Santos,2013-08,0.9332803812549644,1.883018273282345
Ridge,Los Santos,2013-08,0.5617977528089888,0.7066166150340365
Ridge,Los Santos,2013-08,0.8307766555207005,0.5041386479150489
Ridge,Los Santos,2013-08,2.3444753946146704,2.398262338612628
Ridge,Los Santos,2013-08,1.394866027983824,1.3506339071455193
Ridge,Los Santos,2013-08,1.795831106360235,1.2200064663991022
Ridge,Los Santos,2013-08,4.329608938547486,2.776157508817844
Ridge,Los Santos,2013-08,2.894338480169542,1.953525246941485
Ridge,Panamá,2013-08,4.043261827167568,3.6752757013801545
Ridge,Panamá,2013-08,10.48692152917505,6.317553436427206
Ridge,Panamá,2013-08,6.027560226033509,4.6034021490079775
Ridge,Panamá,2013-08,3.804881176058665,4.760858444819561
Ridge,Panamá,2013-08,5.713240721214677,6.718419139033763
Ridge,Panamá,2013-08,4.621702964264659,5.525502825629025
Ridge,Panamá,2013-08,3.7872548889801,5.338933772565069
Ridge,Panamá,2013-08,5.509460151238735,7.251284027108621
Ridge,Panamá,2013-08,4.536876138406276,6.089177055352246
Ridge,Panamá Oeste,2013-08,1.5684907633321716,3.8279738859298362
Ridge,Panamá Oeste,2013-08,5.664147337329511,5.880499111119525
Ridge,Panamá Oeste,2013-08,2.741225342653168,4.662463421632227
Ridge,Panamá Oeste,2013-08,3.282099601515419,4.494601578386108
Ridge,Panamá Oeste,2013-08,4.724409448818897,6.106269394658421
Ridge,Panamá Oeste,2013-08,3.847988930769598,5.146932717885395
Ridge,Panamá Oeste,2013-08,3.6781349938375527,5.0329982035137375
Ridge,Panamá Oeste,2013-08,4.600312041116005,6.567768070590545
Ridge,Panamá Oeste,2013-08,4.058549882398595,5.6505518735561155
Ridge,Veraguas,2013-08,1.6608968843175316,1.3968225345433658
Ridge,Veraguas,2013-08,3.5008348144557546,3.5751833292448607
Ridge,Veraguas,2013-08,2.159323023052232,2.253456870680729
Ridge,Veraguas,2013-08,2.7797091167080525,2.4202976515079535
Ridge,Veraguas,2013-08,4.444956241363427,3.9145906255288034
Ridge,Veraguas,2013-08,3.329499767134615,3.0966781893838107
Ridge,Veraguas,2013-08,5.506779826358404,4.0156257448612696
Ridge,Veraguas,2013-08,5.529098892943287,4.090892264036523
Ridge,Veraguas,2013-08,5.516620763000736,4.117544603976844
Lasso,Bocas del Toro,2013-08,6.448321599836751,5.118387563163639
Lasso,Bocas del Toro,2013-08,5.147978324301793,5.6466041259732815
Lasso,Bocas del Toro,2013-08,6.020960339749298,5.324918206742742
Lasso,Bocas del Toro,2013-08,6.677145361666112,5.481853933371256
Lasso,Bocas del Toro,2013-08,7.914400447313577,6.728929118634708
Lasso,Bocas del Toro,2013-08,7.13852452801577,5.849005654084893
Lasso,Bocas del Toro,2013-08,7.009865736963134,6.564813214862501
Lasso,Bocas del Toro,2013-08,10.54877443683636,8.245834919738488
Lasso,Bocas del Toro,2013-08,8.523643772816028,7.051581222635308
Lasso,Chiriquí,2013-08,3.0008055853920514,4.049776554521084
Lasso,Chiriquí,2013-08,7.6388599958394,6.378338374629884
Lasso,Chiriquí,2013-08,4.333943242564489,4.787563977221192
Lasso,Chiriquí,2013-08,4.0736227255536415,4.319253449893853
Lasso,Chiriquí,2013-08,6.298662862173114,6.490536209300028
Lasso,Chiriquí,2013-08,4.866610411527976,5.042800936364072
Lasso,Chiriquí,2013-08,5.149744953788657,5.087379204736667
Lasso,Chiriquí,2013-08,5.529006976966453,7.069438365599511
Lasso,Chiriquí,2013-08,5.3065094367574295,5.769733864329359
Lasso,Coclé,2013-08,1.6499328515699945,1.851674873488343
Lasso,Coclé,2013-08,3.7643837960388415,3.297195167225249
Lasso,Coclé,2013-08,2.353175506487594,2.4008971629823765
Lasso,Coclé,2013-08,1.8098063264782225,2.121853970224659
Lasso,Coclé,2013-08,7.200816407805655,3.854928142684802
Lasso,Coclé,2013-08,3.773550691787405,2.759203187415441
Lasso,Coclé,2013-08,2.132977118972724,3.1592732680270004
Lasso,Coclé,2013-08,11.982856122388236,5.128650499778032
Lasso,Coclé,2013-08,6.269059641053842,3.8990523656344984
Lasso,Colón,2013-08,1.6446627314919118,4.68993952791877
Lasso,Colón,2013-08,7.460106382978723,7.114667674933623
Lasso,Colón,2013-08,3.116481001581799,5.458904044672809
Lasso,Colón,2013-08,3.926397937996706,5.2448160049896035
Lasso,Colón,2013-08,7.093662135321279,7.601049431991635
Lasso,Colón,2013-08,5.056997108708863,6.068034804436773
Lasso,Colón,2013-08,4.989295159733008,6.021626262219098
Lasso,Colón,2013-08,7.005472525362435,8.224338874494642
Lasso,Colón,2013-08,5.787879172001166,6.818083077750517
Lasso,Comarca Emberá,2013-08,0.0,0.0
Lasso,Comarca Emberá,2013-08,0.0,0.0
Lasso,Comarca Emberá,2013-08,0.0,0.0
Lasso,Comarca Kuna Yala,2013-08,0.2580645161290322,0.0
Lasso,Comarca Kuna Yala,2013-08,1.7401543896375766,0.5293288294105123
Lasso,Comarca Kuna Yala,2013-08,0.9586838198911428,0.0
Lasso,Comarca Ngäbe Buglé,2013-08,0.8502224419179437,0.8911149547941815
Lasso,Comarca Ngäbe Buglé,2013-08,0.0,0.9507642866591874
Lasso,Comarca Ngäbe Buglé,2013-08,0.4334895912092343,0.9249919647805918
Lasso,Darién,2013-08,1.7271157167530224,1.257602888651756
Lasso,Darién,2013-08,3.5810951488652925,3.410523804574771
Lasso,Darién,2013-08,2.1890237576512086,1.9919404361316633
Lasso,Darién,2013-08,1.5697601406505086,1.3038035300448212
Lasso,Darién,2013-08,4.368758915834522,3.6203233474626746
Lasso,Darién,2013-08,2.29869044302034,2.0686530322158982
Lasso,Darién,2013-08,0.0,2.2467206102027006
Lasso,Darién,2013-08,9.06832298136646,5.392243177866766
Lasso,Darién,2013-08,3.235815602836879,3.2502858116757807
Lasso,Herrera,2013-08,1.840781296241492,2.012273041386242
Lasso,Herrera,2013-08,5.088062622309197,5.185537368519239
Lasso,Herrera,2013-08,2.5948648034537607,2.958205004304177
Lasso,Herrera,2013-08,1.6901822457378015,2.396052969092562
Lasso,Herrera,2013-08,4.625573633708803,4.3412562808337505
Lasso,Herrera,2013-08,2.748326941875329,3.1098067671887444
Lasso,Herrera,2013-08,1.5416058394160583,3.263472976489555
Lasso,Herrera,2013-08,4.457557230200483,4.438127742981788
Lasso,Herrera,2013-08,2.856593248052323,3.7174133220016783
Lasso,Los Santos,2013-08,0.3714256639869746,0.4202069498124148
Lasso,Los Santos,2013-08,0.9332803812549644,2.3401409467563172
Lasso,Los Santos,2013-08,0.5617977528089888,1.1275381233740047
Lasso,Los Santos,2013-08,0.8307766555207005,0.5667794211942416
Lasso,Los Santos,2013-08,2.3444753946146704,2.2420727535033333
Lasso,Los Santos,2013-08,1.394866027983824,1.2091557293856026
Lasso,Los Santos,2013-08,1.795831106360235,1.3714160569830152
Lasso,Los Santos,2013-08,4.329608938547486,2.5652330190121355
Lasso,Los Santos,2013-08,2.894338480169542,1.8521150884947133
Lasso,Panamá,2013-08,4.043261827167568,3.8437923058419052
Lasso,Panamá,2013-08,10.48692152917505,6.375976000752822
Lasso,Panamá,2013-08,6.027560226033509,4.602142055915342
Lasso,Panamá,2013-08,3.804881176058665,4.557998731706467
Lasso,Panamá,2013-08,5.713240721214677,6.128864605443407
Lasso,Panamá,2013-08,4.621702964264659,5.0912307741547975
Lasso,Panamá,2013-08,3.7872548889801,5.138589721795779
Lasso,Panamá,2013-08,5.509460151238735,6.635430248985833
Lasso,Panamá,2013-08,4.536876138406276,5.6472678747947045
Lasso,Panamá Oeste,2013-08,1.5684907633321716,4.396375344344413
Lasso,Panamá Oeste,2013-08,5.664147337329511,6.0050839872456585
Lasso,Panamá Oeste,2013-08,2.741225342653168,4.988351725139209
Lasso,Panamá Oeste,2013-08,3.282099601515419,4.495483066572071
Lasso,Panamá Oeste,2013-08,4.724409448818897,5.577604963964367
Lasso,Panamá Oeste,2013-08,3.847988930769598,4.8503052176492005
Lasso,Panamá Oeste,2013-08,3.6781349938375527,5.018806281409553
Lasso,Panamá Oeste,2013-08,4.600312041116005,6.002180276277282
Lasso,Panamá Oeste,2013-08,4.058549882398595,5.326334377295204
Lasso,Veraguas,2013-08,1.6608968843175316,1.7138223993278436
Lasso,Veraguas,2013-08,3.5008348144557546,3.6877074464752537
Lasso,Veraguas,2013-08,2.159323023052232,2.355877134218885
Lasso,Veraguas,2013-08,2.7797091167080525,2.351955907879013
Lasso,Veraguas,2013-08,4.444956241363427,3.360133061250795
Lasso,Veraguas,2013-08,3.329499767134615,2.732645621653715
Lasso,Veraguas,2013-08,5.506779826358404,4.417524815741065
Lasso,Veraguas,2013-08,5.529098892943287,3.4189276089537106
Lasso,Veraguas,2013-08,5.516620763000736,3.970120449315878
RandomForest,Bocas del Toro,2013-08,6.448321599836751,6.925118923206583
RandomForest,Bocas del Toro,2013-08,5.147978324301793,5.4265519461861675
RandomForest,Bocas del Toro,2013-08,6.020960339749298,6.535732986111363
RandomForest,Bocas del Toro,2013-08,6.677145361666112,7.095594114546393
RandomForest,Bocas del Toro,2013-08,7.914400447313577,7.104961750260375
RandomForest,Bocas del Toro,2013-08,7.13852452801577,7.095594114546393
RandomForest,Bocas del Toro,2013-08,7.009865736963134,7.599000871967215
RandomForest,Bocas del Toro,2013-08,10.54877443683636,7.977006362296273
RandomForest,Bocas del Toro,2013-08,8.523643772816028,7.71165089139401
RandomForest,Chiriquí,2013-08,3.0008055853920514,4.074625030330691
RandomForest,Chiriquí,2013-08,7.6388599958394,5.60035340606497
RandomForest,Chiriquí,2013-08,4.333943242564489,4.244271007568511
RandomForest,Chiriquí,2013-08,4.0736227255536415,4.227812431631111
RandomForest,Chiriquí,2013-08,6.298662862173114,6.278369078218646
RandomForest,Chiriquí,2013-08,4.866610411527976,4.578204761223076
RandomForest,Chiriquí,2013-08,5.149744953788657,4.276004009134803
RandomForest,Chiriquí,2013-08,5.529006976966453,6.328503089993038
RandomForest,Chiriquí,2013-08,5.3065094367574295,4.770612074896463
RandomForest,Coclé,2013-08,1.6499328515699945,1.8308423902313373
RandomForest,Coclé,2013-08,3.7643837960388415,3.6677200859954837
RandomForest,Coclé,2013-08,2.353175506487594,2.196289974766554
RandomForest,Coclé,2013-08,1.8098063264782225,1.9057013911535945
RandomForest,Coclé,2013-08,7.200816407805655,5.10211715576132
RandomForest,Coclé,2013-08,3.773550691787405,2.396719952892025
RandomForest,Coclé,2013-08,2.132977118972724,2.859198870214302
RandomForest,Coclé,2013-08,11.982856122388236,6.909445744752019
RandomForest,Coclé,2013-08,6.269059641053842,5.146941194227548
RandomForest,Colón,2013-08,1.6446627314919118,3.5753064169563733
RandomForest,Colón,2013-08,7.460106382978723,4.866077604309175
RandomForest,Colón,2013-08,3.116481001581799,4.459369164599722
RandomForest,Colón,2013-08,3.926397937996706,4.640812142949153
RandomForest,Colón,2013-08,7.093662135321279,7.4466368924976685
RandomForest,Colón,2013-08,5.056997108708863,4.704264130512269
RandomForest,Colón,2013-08,4.989295159733008,4.677179744010683
RandomForest,Colón,2013-08,7.005472525362435,7.545449519259115
RandomForest,Colón,2013-08,5.787879172001166,5.524039892523814
RandomForest,Comarca Emberá,2013-08,0.0,0.46448184793728003
RandomForest,Comarca Emberá,2013-08,0.0,0.4666443883114259
RandomForest,Comarca Emberá,2013-08,0.0,0.46448184793728003
RandomForest,Comarca Kuna Yala,2013-08,0.2580645161290322,0.7692665707117865
RandomForest,Comarca Kuna Yala,2013-08,1.7401543896375766,0.8823383770001625
RandomForest,Comarca Kuna Yala,2013-08,0.9586838198911428,0.8049868671442701
RandomForest,Comarca Ngäbe Buglé,2013-08,0.8502224419179437,0.5531257459884629
RandomForest,Comarca Ngäbe Buglé,2013-08,0.0,0.5204779473706105
RandomForest,Comarca Ngäbe Buglé,2013-08,0.4334895912092343,0.5204779473706105
RandomForest,Darién,2013-08,1.7271157167530224,1.7510214599895317
RandomForest,Darién,2013-08,3.5810951488652925,3.510137594620927
RandomForest,Darién,2013-08,2.1890237576512086,2.1163017967955415
RandomForest,Darién,2013-08,1.5697601406505086,1.748021237837199
RandomForest,Darién,2013-08,4.368758915834522,3.5578007271402323
RandomForest,Darién,2013-08,2.29869044302034,2.1049831289178966
RandomForest,Darién,2013-08,0.0,1.9796129675409295
RandomForest,Darién,2013-08,9.06832298136646,4.090051236463225
RandomForest,Darién,2013-08,3.235815602836879,3.383669190934214
RandomForest,Herrera,2013-08,1.840781296241492,1.8345428603637162
RandomForest,Herrera,2013-08,5.088062622309197,4.604390998515147
RandomForest,Herrera,2013-08,2.5948648034537607,2.8420332491287983
RandomForest,Herrera,2013-08,1.6901822457378015,2.076837053757039
RandomForest,Herrera,2013-08,4.625573633708803,4.361865399921296
RandomForest,Herrera,2013-08,2.748326941875329,2.778819324999671
RandomForest,Herrera,2013-08,1.5416058394160583,2.7592779270917767
RandomForest,Herrera,2013-08,4.457557230200483,4.047145990036988
RandomForest,Herrera,2013-08,2.856593248052323,3.849906347235378
RandomForest,Los Santos,2013-08,0.3714256639869746,1.8267597593736198
RandomForest,Los Santos,2013-08,0.9332803812549644,3.1874122584915177
RandomForest,Los Santos,2013-08,0.5617977528089888,2.0986508197729457
RandomForest,Los Santos,2013-08,0.8307766555207005,1.829299390325353
RandomForest,Los Santos,2013-08,2.3444753946146704,3.173325212530283
RandomForest,Los Santos,2013-08,1.394866027983824,2.0822750355694026
RandomForest,Los Santos,2013-08,1.795831106360235,2.0675878631560782
RandomForest,Los Santos,2013-08,4.329608938547486,3.295840117802243
RandomForest,Los Santos,2013-08,2.894338480169542,2.2558103926869526
RandomForest,Panamá,2013-08,4.043261827167568,3.6271943420454433
RandomForest,Panamá,2013-08,10.48692152917505,5.670608937458211
RandomForest,Panamá,2013-08,6.027560226033509,4.683796870983684
RandomForest,Panamá,2013-08,3.804881176058665,4.663038565961769
RandomForest,Panamá,2013-08,5.713240721214677,5.5119981073257645
RandomForest,Panamá,2013-08,4.621702964264659,4.708236078664034
RandomForest,Panamá,2013-08,3.7872548889801,4.670359303643344
RandomForest,Panamá,2013-08,5.509460151238735,5.519635668420474
RandomForest,Panamá,2013-08,4.536876138406276,4.708236078664034
RandomForest,Panamá Oeste,2013-08,1.5684907633321716,4.242223552607159
RandomForest,Panamá Oeste,2013-08,5.664147337329511,4.840946552590882
RandomForest,Panamá Oeste,2013-08,2.741225342653168,4.57825938200644
RandomForest,Panamá Oeste,2013-08,3.282099601515419,4.4371159478397635
RandomForest,Panamá Oeste,2013-08,4.724409448818897,4.803886732332781
RandomForest,Panamá Oeste,2013-08,3.847988930769598,4.57825938200644
RandomForest,Panamá Oeste,2013-08,3.6781349938375527,4.518767507324637
RandomForest,Panamá Oeste,2013-08,4.600312041116005,4.803886732332781
RandomForest,Panamá Oeste,2013-08,4.058549882398595,4.57825938200644
RandomForest,Veraguas,2013-08,1.6608968843175316,1.8469621983598286
RandomForest,Veraguas,2013-08,3.5008348144557546,3.9295984060973073
RandomForest,Veraguas,2013-08,2.159323023052232,2.2999309383580773
RandomForest,Veraguas,2013-08,2.7797091167080525,3.701493424731757
RandomForest,Veraguas,2013-08,4.444956241363427,3.619724611377146
RandomForest,Veraguas,2013-08,3.329499767134615,3.787385612220345
RandomForest,Veraguas,2013-08,5.506779826358404,5.06913061974139
RandomForest,Veraguas,2013-08,5.529098892943287,3.5462856712998514
RandomForest,Veraguas,2013-08,5.516620763000736,4.0439819725180195
GradientBoosting,Bocas del Toro,2013-08,6.448321599836751,5.982124407932105
GradientBoosting,Bocas del Toro,2013-08,5.147978324301793,5.786265592413329
GradientBoosting,Bocas del Toro,2013-08,6.020960339749298,5.880919674045024
GradientBoosting,Bocas del Toro,2013-08,6.677145361666112,7.008573424123554
GradientBoosting,Bocas del Toro,2013-08,7.914400447313577,7.2447545677791325
GradientBoosting,Bocas del Toro,2013-08,7.13852452801577,7.0364550349409996
GradientBoosting,Bocas del Toro,2013-08,7.009865736963134,8.395007157575966
GradientBoosting,Bocas del Toro,2013-08,10.54877443683636,8.843005023461238
GradientBoosting,Bocas del Toro,2013-08,8.523643772816028,8.67208755209706
GradientBoosting,Chiriquí,2013-08,3.0008055853920514,3.144599504585416
GradientBoosting,Chiriquí,2013-08,7.6388599958394,5.615629163299221
GradientBoosting,Chiriquí,2013-08,4.333943242564489,3.9655116267514297
GradientBoosting,Chiriquí,2013-08,4.0736227255536415,3.7622639278773224
GradientBoosting,Chiriquí,2013-08,6.298662862173114,6.244949338974713
GradientBoosting,Chiriquí,2013-08,4.866610411527976,4.748276789259409
GradientBoosting,Chiriquí,2013-08,5.149744953788657,4.055107788414349
GradientBoosting,Chiriquí,2013-08,5.529006976966453,5.951718888105839
GradientBoosting,Chiriquí,2013-08,5.3065094367574295,4.824684084925014
GradientBoosting,Coclé,2013-08,1.6499328515699945,1.4276097706172381
GradientBoosting,Coclé,2013-08,3.7643837960388415,5.297446334827949
GradientBoosting,Coclé,2013-08,2.353175506487594,2.8864147408663303
GradientBoosting,Coclé,2013-08,1.8098063264782225,2.1516892097301183
GradientBoosting,Coclé,2013-08,7.200816407805655,7.631102002161868
GradientBoosting,Coclé,2013-08,3.773550691787405,3.6043824026450966
GradientBoosting,Coclé,2013-08,2.132977118972724,4.943366441854812
GradientBoosting,Coclé,2013-08,11.982856122388236,9.337297286688958
GradientBoosting,Coclé,2013-08,6.269059641053842,6.558129693332566
GradientBoosting,Colón,2013-08,1.6446627314919118,2.9426315432022205
GradientBoosting,Colón,2013-08,7.460106382978723,5.054452009193305
GradientBoosting,Colón,2013-08,3.116481001581799,4.068238452791522
GradientBoosting,Colón,2013-08,3.926397937996706,4.4235858633106515
GradientBoosting,Colón,2013-08,7.093662135321279,7.443845986937135
GradientBoosting,Colón,2013-08,5.056997108708863,4.854304962087713
GradientBoosting,Colón,2013-08,4.989295159733008,4.927980231903098
GradientBoosting,Colón,2013-08,7.005472525362435,8.051274936027546
GradientBoosting,Colón,2013-08,5.787879172001166,6.072611354365376
GradientBoosting,Comarca Emberá,2013-08,0.0,0.09634917054610011
GradientBoosting,Comarca Emberá,2013-08,0.0,0.04139786196548875
GradientBoosting,Comarca Emberá,2013-08,0.0,0.272320507948028
GradientBoosting,Comarca Kuna Yala,2013-08,0.2580645161290322,0.3326776398304629
GradientBoosting,Comarca Kuna Yala,2013-08,1.7401543896375766,0.7480902360920799
GradientBoosting,Comarca Kuna Yala,2013-08,0.9586838198911428,0.6187920970058591
GradientBoosting,Comarca Ngäbe Buglé,2013-08,0.8502224419179437,0.5222187361478019
