provincia,periodo,anio,area,sexo,poblacion_15_mas,pea,ocupados,desocupados,tasa_desempleo,tasa_participacion,tasa_actividad_total,tasa_actividad_urbana,tasa_actividad_rural,pct_jovenes_pea,pct_mayores_pea,pct_sector_primario,pct_sector_secundario,pct_sector_terciario,pct_sin_educacion,pct_primaria,pct_secundaria,pct_universitaria,pct_subempleo,pct_microempresa,pct_empresa_grande,mediana_salario,empleo_informal_pct,pib_crecimiento,inflacion,indice_gini,gasto_educacion_pib,desempleo_juvenil_nacional,exportaciones_pib,pib_per_capita,poblacion_total_nacional
Los Santos,2017-08,2017,rural,mujeres,22398.0,8727.0,8276.0,451.0,5.167869829265498,38.96330029466917,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,rural,total,44621.0,26261.0,25674.0,587.0,2.235253798408286,58.85345465139732,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,total,hombres,35560.0,27911.0,27775.0,136.0,0.48726308623840064,78.48987626546682,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,total,mujeres,39385.0,17558.0,16822.0,736.0,4.191821391958082,44.580424019296686,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,total,total,74945.0,45469.0,44597.0,872.0,1.9177901427346105,60.66982453799453,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,urbana,hombres,13337.0,10377.0,10377.0,0.0,0.0,77.80610332158656,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,urbana,mujeres,16987.0,8831.0,8546.0,285.0,3.2272675801155026,51.98681344557603,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Los Santos,2017-08,2017,urbana,total,30324.0,19208.0,18923.0,285.0,1.4837567680133277,63.342566943674974,,,,,,21.0,18.687355651725454,60.38074309931161,,,,,,,,,48.958030153093894,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,rural,hombres,32569.0,28446.0,27097.0,1349.0,4.742318779441749,87.34072277318923,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,rural,mujeres,32835.0,14872.0,13535.0,1337.0,8.990048413125336,45.293132328308204,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,rural,total,65404.0,43318.0,40632.0,2686.0,6.200655616602798,66.23142315454712,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,total,hombres,580467.0,454236.0,427249.0,26987.0,5.941184758583644,78.25354412912363,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,total,mujeres,623972.0,344996.0,315450.0,29546.0,8.564157265591485,55.29030148788727,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,total,total,1204439.0,799232.0,742699.0,56533.0,7.0734154788597055,66.35720032313799,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,urbana,hombres,547898.0,425790.0,400152.0,25638.0,6.021278094835482,77.71337000682608,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,urbana,mujeres,591137.0,330124.0,301915.0,28209.0,8.544970980601228,55.84559924349178,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá,2017-08,2017,urbana,total,1139035.0,755914.0,702067.0,53847.0,7.1234293848242,66.36442251555044,,,,,,1.9861343559099984,20.035034381357722,77.9,,,,,,,,,35.32311295343839,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,rural,hombres,38886.0,31841.0,30010.0,1831.0,5.750447536195471,81.88293987553361,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,rural,mujeres,32519.0,11397.0,10214.0,1183.0,10.379924541546021,35.047203173529326,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,rural,total,71405.0,43238.0,40224.0,3014.0,6.970720199824229,60.55318255024158,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,total,hombres,226908.0,175174.0,164706.0,10468.0,5.975772660326304,77.20045128422092,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,total,mujeres,226709.0,117283.0,105067.0,12216.0,10.415831791478732,51.732838131701875,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,total,total,453617.0,292457.0,269773.0,22684.0,7.756353925534352,64.4722309789977,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,urbana,hombres,188022.0,143333.0,134696.0,8637.0,6.025827967041784,76.23203667655912,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,urbana,mujeres,194190.0,105886.0,94853.0,11033.0,10.419696654892999,54.52700962974406,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Panamá Oeste,2017-08,2017,urbana,total,382212.0,249219.0,229549.0,19670.0,7.892656659403978,65.20438918715269,,,,,,5.598410515507482,20.625859518928877,73.77572996556364,,,,,,,,,39.44677043050273,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,rural,hombres,57111.0,46532.0,45397.0,1135.0,2.439181638442362,81.47642310588152,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,rural,mujeres,52788.0,21568.0,20776.0,792.0,3.672106824925816,40.857770705463366,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,rural,total,109899.0,68100.0,66173.0,1927.0,2.829662261380323,61.965986951655616,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,total,hombres,86354.0,68157.0,65844.0,2313.0,3.3936352832431003,78.92743821942237,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,total,mujeres,88957.0,37342.0,35815.0,1527.0,4.089229286058593,41.977584675742214,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,total,total,175311.0,105499.0,101659.0,3840.0,3.63984492744007,60.17819760311674,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,urbana,hombres,29243.0,21625.0,20447.0,1178.0,5.447398843930635,73.94932120507471,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,urbana,mujeres,36169.0,15774.0,15039.0,735.0,4.659566375047547,43.61193287069037,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Veraguas,2017-08,2017,urbana,total,65412.0,37399.0,35486.0,1913.0,5.115110029679938,57.17452455206996,,,,,,34.421940015148685,13.92104978408208,51.65701020076925,,,,,,,,,43.83736290743756,5.74405946988693,0.875585918759878,49.9,3.37834000587463,14.817,41.4710106747803,15694.6297518495,4098707.0
Bocas del Toro,2018-08,2018,rural,hombres,28645.0,22302.0,20864.0,1438.0,6.447852210564076,77.85651946238436,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,rural,mujeres,28589.0,12694.0,11925.0,769.0,6.057980148101465,44.40169295883032,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,rural,total,57234.0,34996.0,32789.0,2207.0,6.3064350211452735,61.14547297061187,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,total,hombres,51642.0,39755.0,36958.0,2797.0,7.0355930071689095,76.98191394601294,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,total,mujeres,52695.0,24831.0,22830.0,2001.0,8.058475292980548,47.12211784799317,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,total,total,104337.0,64586.0,59788.0,4798.0,7.428854550521785,61.90133893058072,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,urbana,hombres,22997.0,17453.0,16094.0,1359.0,7.786626940927062,75.89250771839805,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,urbana,mujeres,24106.0,12137.0,10905.0,1232.0,10.150778610859355,50.348460964075336,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Bocas del Toro,2018-08,2018,urbana,total,47103.0,29590.0,26999.0,2591.0,8.756336600202772,62.81977793346496,61.90133893058072,62.81977793346496,61.14547297061187,20.82184993651875,9.28993899606726,28.28494012176356,14.325617180705159,57.34550076938516,4.748466543834691,19.737854793945473,47.878816148517856,27.182405485458403,11.886516825136471,23.860170686076014,61.9288039160409,547.7446026642168,51.49181482133427,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,rural,hombres,68524.0,54499.0,52501.0,1998.0,3.666122314170902,79.53271846360398,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,rural,mujeres,65994.0,24061.0,22269.0,1792.0,7.447737001787125,36.45937509470558,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,rural,total,134518.0,78560.0,74770.0,3790.0,4.824338085539715,58.401106171664765,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,total,hombres,158848.0,118135.0,113977.0,4158.0,3.5197020358064925,74.36983783239323,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,total,mujeres,165673.0,69643.0,65610.0,4033.0,5.7909624800769635,42.03642114285369,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,total,total,324521.0,187778.0,179587.0,8191.0,4.36206584370906,57.86312750176413,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,urbana,hombres,90324.0,63636.0,61476.0,2160.0,3.3943051103149156,70.45303573800983,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,urbana,mujeres,99679.0,45582.0,43341.0,2241.0,4.916414374095038,45.728789414019,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Chiriquí,2018-08,2018,urbana,total,190003.0,109218.0,104817.0,4401.0,4.0295555677635555,57.482250280258725,57.86312750176413,57.482250280258725,58.401106171664765,16.41779122154885,11.482175760738745,17.14712089405135,16.542956895543664,66.30992221040498,1.339444731943035,17.655400455666598,49.8309732312676,29.687552505830244,6.523058827993094,24.376339802325802,58.71986037599834,641.8471286493423,50.26769119809149,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,rural,hombres,57312.0,48284.0,46973.0,1311.0,2.7151851545025267,84.24762702400893,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,rural,mujeres,57536.0,31998.0,30581.0,1417.0,4.428401775110944,55.6138765294772,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,rural,total,114848.0,80282.0,77554.0,2728.0,3.398021972546773,69.90282808581779,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,total,hombres,93034.0,76201.0,73979.0,2222.0,2.9159722313355467,81.90661478599222,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,total,mujeres,98599.0,52939.0,50276.0,2663.0,5.0303179130697595,53.691213906834754,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,total,total,191633.0,129140.0,124255.0,4885.0,3.782716431779464,67.38922836880913,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,urbana,hombres,35722.0,27917.0,27006.0,911.0,3.2632446179747108,78.15071944459997,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,urbana,mujeres,41063.0,20941.0,19695.0,1246.0,5.950050140871974,50.99724813092078,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Coclé,2018-08,2018,urbana,total,76785.0,48858.0,46701.0,2157.0,4.414834827459167,63.629615159210786,67.38922836880913,63.629615159210786,69.90282808581779,17.18832275050333,18.050952454700326,30.697356243209526,20.803991791074807,48.498651965715666,0.34838350055741363,29.314149015235973,42.38665923448532,27.434039390561132,13.863807689086189,31.052851997654745,54.609263757433624,604.8625622890211,52.765119149340165,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Colón,2018-08,2018,rural,hombres,27181.0,22814.0,21867.0,947.0,4.150959936880862,83.9336301092675,64.99559570632579,64.94112640090793,65.13705695969347,18.411037482369814,7.676912530631219,8.113536063991173,16.916632188663634,74.96983174734518,0.6472613341087962,12.991191617496694,55.26579927394163,30.54792079022166,5.83341012914862,13.190010400347557,61.78464698060796,698.9488218787582,41.14699753741239,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Colón,2018-08,2018,rural,mujeres,27103.0,12545.0,11374.0,1171.0,9.334396173774412,46.28638896063166,64.99559570632579,64.94112640090793,65.13705695969347,18.411037482369814,7.676912530631219,8.113536063991173,16.916632188663634,74.96983174734518,0.6472613341087962,12.991191617496694,55.26579927394163,30.54792079022166,5.83341012914862,13.190010400347557,61.78464698060796,698.9488218787582,41.14699753741239,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Colón,2018-08,2018,rural,total,54284.0,35359.0,33241.0,2118.0,5.989988404649453,65.13705695969347,64.99559570632579,64.94112640090793,65.13705695969347,18.411037482369814,7.676912530631219,8.113536063991173,16.916632188663634,74.96983174734518,0.6472613341087962,12.991191617496694,55.26579927394163,30.54792079022166,5.83341012914862,13.190010400347557,61.78464698060796,698.9488218787582,41.14699753741239,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Colón,2018-08,2018,total,hombres,93033.0,72915.0,68904.0,4011.0,5.5009257354453815,78.37541517526039,64.99559570632579,64.94112640090793,65.13705695969347,18.411037482369814,7.676912530631219,8.113536063991173,16.916632188663634,74.96983174734518,0.6472613341087962,12.991191617496694,55.26579927394163,30.54792079022166,5.83341012914862,13.190010400347557,61.78464698060796,698.9488218787582,41.14699753741239,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Colón,2018-08,2018,total,mujeres,102347.0,53998.0,47112.0,6886.0,12.75232416015408,52.75972915669242,64.99559570632579,64.94112640090793,65.13705695969347,18.411037482369814,7.676912530631219,8.113536063991173,16.916632188663634,74.96983174734518,0.6472613341087962,12.991191617496694,55.26579927394163,30.54792079022166,5.83341012914862,13.190010400347557,61.78464698060796,698.9488218787582,41.14699753741239,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
Colón,2018-08,2018,total,total,195380.0,126913.0,116016.0,10897.0,8.58619684350697,64.95700685842972,64.99559570632579,64.94112640090793,65.13705695969347,18.411037482369814,7.676912530631219,8.113536063991173,16.916632188663634,74.96983174734518,0.6472613341087962,12.991191617496694,55.26579927394163,30.54792079022166,5.83341012914862,13.190010400347557,61.78464698060796,698.9488218787582,41.14699753741239,3.9181980847881,0.761578359399944,49.2,3.4524199962616,14.1,42.3471044405144,16151.3273433486,4167860.0
